months_as_customer,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,fraud_reported,loss_ratio,profitability,vehicle_age,incident_year,incident_month,incident_day,policy_bind_year,policy_bind_month,policy_bind_day,Parked Car,Single Vehicle Collision,Vehicle Theft,Rear Collision,Side Collision,Fire,None,Other,Police,Minor Damage,Total Loss,Trivial Damage,250/500,500/1000,age_group
291,2,1000,994.74,0,0,2,0,3,0,-55300,4,2,8,1,0,2,2,1,5580,620,620,4340,13,28,1,0.46745883346402073,6356.880000000001,20,2015,1,25,2006,4,13,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3
479,0,1000,1188.45,0,0,4,3,2,0,-44800,4,0,9,2,0,0,3,0,53900,5390,10780,37730,10,3,0,3.7794325942754563,-39638.6,19,2015,1,18,2002,11,28,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4
259,0,2000,1537.13,0,0,6,5,3,0,-58300,1,3,3,3,0,0,2,1,57060,6340,6340,44380,5,16,0,3.0934273613812753,-38614.44,13,2015,1,2,1992,2,14,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
289,0,2000,1222.48,0,0,3,8,4,0,0,6,0,16,1,0,1,1,1,5330,1230,820,3280,11,21,0,0.3633324607900879,9339.76,24,2015,1,18,1993,2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3
26,2,1000,1484.48,0,1,6,1,1,50700,-36300,4,5,10,1,0,2,3,0,63030,5730,11460,45840,10,1,0,3.5382760293166626,-45216.24,29,2015,2,24,2010,9,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
269,2,2000,1422.21,0,0,0,5,4,0,-46400,6,5,21,1,1,2,1,0,85900,17180,17180,51540,11,15,1,5.033246379461073,-68833.48,20,2015,1,16,1996,7,29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
183,0,500,1543.68,0,0,5,9,1,20200,0,0,2,17,1,0,0,1,1,51920,9440,4720,37760,1,4,1,2.802826147042565,-33395.84,24,2015,1,24,2014,6,11,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2
150,1,1000,1677.26,0,1,1,11,3,40100,0,6,6,7,1,1,1,3,1,4590,510,510,3570,13,20,0,0.22805051095238665,15537.119999999999,12,2015,1,10,1994,3,12,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
265,1,2000,1724.46,6000000,0,0,2,3,81800,0,4,3,18,3,0,1,3,0,44200,4420,4420,35360,1,5,0,2.1359343407984723,-23506.48,11,2015,1,13,1997,9,29,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2
369,2,2000,1589.54,0,1,1,5,0,55400,0,5,0,6,3,0,2,0,1,85300,17060,8530,59710,12,18,0,4.471943665043556,-66225.52,22,2015,1,27,2013,4,15,0,0,0,1,0,0,0,0,1,1,0,0,1,0,3
58,2,2000,1471.44,5000000,1,2,13,3,57500,0,0,5,8,1,0,2,1,0,50380,4580,9160,36640,3,34,1,2.853214085068595,-32722.72,18,2015,1,20,1992,5,29,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
125,1,500,1220.86,0,1,3,7,0,55400,-40400,1,0,4,1,1,1,2,0,4320,0,960,3360,10,2,0,0.29487410513900036,10330.32,22,2015,1,24,2012,12,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
140,0,1000,985.97,5000000,0,1,10,2,0,0,5,4,13,1,0,2,3,0,82170,14940,7470,59760,3,32,1,6.944937472742579,-70338.36,30,2015,2,1,1996,10,23,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
118,1,2000,1207.36,0,0,2,5,3,0,-57000,6,1,22,2,0,1,0,0,74200,7420,14840,51940,13,28,0,5.121366728509586,-59711.68,28,2015,3,1,1991,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,0,2000,1136.83,4000000,0,0,12,3,0,-62400,1,1,14,1,0,0,3,0,98340,8940,17880,71520,6,6,1,7.2086415734982365,-84698.04000000001,21,2015,2,2,1993,6,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
271,0,1000,1251.65,0,0,0,7,5,71200,0,1,2,6,1,0,0,0,0,3080,560,280,2240,1,4,0,0.20506265063449577,11939.800000000001,13,2015,2,19,1995,12,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2
15,1,2000,1586.41,0,0,2,11,2,33500,-58900,6,4,10,1,1,1,3,0,75570,6870,13740,54960,2,37,1,3.9696547550759256,-56533.08,15,2015,1,20,2005,4,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
278,1,500,1285.01,0,1,5,6,1,0,-39800,5,2,21,1,0,2,2,1,58500,5850,5850,46800,12,9,0,3.7937447957603445,-43079.880000000005,15,2015,2,2,2008,4,21,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
163,1,500,1240.47,0,0,0,7,0,35300,0,0,3,11,3,1,1,1,0,77110,0,14020,63090,6,10,0,5.180160208093169,-62224.36,11,2015,2,18,1990,1,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
167,0,1000,949.44,0,0,5,3,2,0,-38400,0,6,22,3,0,0,0,0,69680,8710,8710,52260,8,24,1,6.115885855521851,-58286.72,17,2015,1,19,1994,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
449,2,2000,1440.68,0,1,0,12,3,25000,0,4,5,8,1,1,0,1,1,5390,980,980,3430,13,28,0,0.3117740696522938,11898.16,17,2015,2,9,1999,4,17,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4
231,2,500,920.81,0,0,2,11,5,0,0,4,2,14,1,1,2,0,0,71190,0,7910,63280,8,7,1,6.442697190517046,-60140.28,28,2015,2,13,1991,12,12,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
453,1,500,1298.91,6000000,1,6,2,4,52600,-38800,0,6,0,1,1,0,0,0,70000,14000,7000,49000,5,14,1,4.4909449718096965,-54413.08,10,2015,1,6,2003,3,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
212,0,500,1315.68,0,1,6,8,5,0,-39300,0,2,14,1,0,2,1,0,42300,4700,4700,32900,10,1,0,2.679222911346224,-26511.84,29,2015,1,5,2011,7,25,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
228,1,500,1388.62,0,0,3,11,0,35200,0,0,5,10,1,1,1,0,1,59490,6610,6610,46270,8,24,0,3.5700911696504445,-42826.56,30,2015,1,19,2012,9,19,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2
78,1,1000,1554.64,4000000,1,6,10,3,0,-27900,6,6,21,1,0,1,0,0,55660,5060,10120,40480,6,8,1,2.9835417417108356,-37004.32,16,2015,2,3,1999,1,25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
61,0,500,1111.72,0,1,3,3,2,54600,0,3,5,6,1,0,1,2,0,41850,4650,4650,32550,11,21,0,3.13703090706293,-28509.36,28,2015,2,25,2007,3,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
43,2,1000,1601.47,0,1,6,5,2,64400,0,4,1,1,3,1,2,2,0,61650,6850,6850,47950,9,35,0,3.2079901590413806,-42432.36,19,2015,2,15,2014,3,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2
456,2,1000,1395.77,0,0,4,10,3,82600,-49500,3,2,13,3,0,1,3,0,66480,5540,11080,49860,10,1,1,3.9691353159904574,-49730.76,13,2015,2,7,2009,6,24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4
9,0,1000,1073.83,0,0,2,6,1,0,0,1,4,12,1,0,0,0,0,85690,15580,15580,54530,2,0,0,6.6498731953226615,-72804.04000000001,14,2015,2,2,1994,4,10,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
81,1,500,920.3,5000000,0,2,12,3,51000,-67900,6,2,11,3,0,1,0,0,73920,13440,6720,53760,6,10,1,6.693469520808433,-62876.4,22,2015,2,21,2014,2,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
282,2,500,1452.27,0,1,4,4,1,75800,0,4,3,19,1,0,1,2,0,46800,4680,9360,32760,1,5,1,2.6854510524902397,-29372.760000000002,18,2015,1,8,2006,7,19,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
234,1,500,951.56,0,0,3,13,5,59400,-78600,4,5,3,3,0,2,1,0,98280,15120,7560,75600,3,34,1,8.606919164319644,-86861.28,18,2015,2,8,1990,5,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
232,2,500,1483.91,8000000,1,1,6,0,0,-33600,1,0,17,3,0,0,1,0,70600,7060,14120,49420,13,28,1,3.964750782280147,-52793.08,12,2015,1,18,2001,5,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
195,2,1000,1393.57,0,1,6,6,1,47600,-39600,5,3,5,1,0,0,1,1,2640,480,480,1680,5,14,0,0.15786792195584004,14082.84,16,2015,2,27,2014,8,17,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2
210,0,1000,1346.27,0,1,5,4,1,44900,-91400,6,0,11,1,0,0,2,0,58200,5820,5820,46560,2,37,0,3.602546294576868,-42044.76,12,2015,1,3,1991,12,25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
319,1,500,1307.11,0,1,1,13,1,0,0,6,4,22,3,0,0,2,0,59730,10860,10860,38010,1,4,0,3.8080192179694135,-44044.68,20,2015,2,17,1992,4,14,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3
396,1,1000,1366.39,0,1,2,10,2,0,-22400,0,1,22,3,1,2,1,0,52560,11680,5840,35040,10,2,0,3.205526972533464,-36163.32,30,2015,1,30,1992,10,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
61,1,2000,988.06,0,0,5,7,1,0,0,6,3,1,3,1,1,0,0,32320,4040,4040,24240,4,30,0,2.7258803446484356,-20463.28,25,2015,2,5,1998,1,29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41,2,1000,1004.14,0,1,5,8,5,35400,0,0,2,13,3,0,1,3,0,48000,9600,4800,33600,4,30,0,3.983508275738443,-35950.32,30,2015,2,15,2003,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,2,2000,1352.31,0,1,1,4,5,40700,-47300,1,3,22,1,1,0,3,1,63840,10640,10640,42560,2,37,1,3.934009213863685,-47612.28,19,2015,2,6,2001,5,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
277,1,500,1412.31,0,1,2,8,4,0,0,0,5,6,1,0,1,3,0,5000,1000,500,3500,7,36,0,0.2950249355075491,11947.720000000001,20,2015,2,1,2001,6,26,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2
199,1,500,1262.08,0,1,3,12,5,48500,0,0,1,4,1,0,0,3,0,60170,10940,10940,38290,9,29,1,3.9729388522650444,-45025.04,14,2015,1,8,1997,7,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
279,1,2000,1333.97,6000000,0,4,7,4,61100,-30700,4,0,21,3,0,1,0,0,61050,11100,11100,38850,4,30,1,3.8138039086336275,-45042.36,14,2015,1,12,1992,1,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2
257,1,2000,1306.0,0,1,0,6,0,46100,-46900,1,1,3,3,1,2,1,0,50050,7700,3850,38500,5,16,1,3.193593670239918,-34378.0,17,2015,2,21,2000,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
167,0,1000,949.44,0,0,5,3,2,0,-38400,0,6,22,3,0,0,0,0,69680,8710,8710,52260,8,24,1,6.115885855521851,-58286.72,17,2015,1,19,1994,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
210,1,2000,1048.46,0,1,2,8,1,59900,0,2,1,9,1,0,1,2,0,7080,1180,590,5310,4,30,0,0.5627300993838582,5501.52,26,2015,1,5,2006,8,5,0,0,1,1,0,0,1,0,0,0,0,1,0,1,2
269,2,2000,1422.21,0,0,0,5,4,0,-46400,6,5,21,1,1,2,1,0,85900,17180,17180,51540,11,15,1,5.033246379461073,-68833.48,20,2015,1,16,1996,7,29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
291,2,1000,994.74,0,0,2,0,3,0,-55300,4,2,8,1,0,2,2,1,5580,620,620,4340,13,28,1,0.46745883346402073,6356.880000000001,20,2015,1,25,2006,4,13,1,0,0,1,0,0,0,0,1,1,0,0,0,1,3
115,2,500,1757.21,0,1,2,9,5,46400,0,1,3,12,3,0,1,0,1,49140,5460,5460,38220,5,14,0,2.330398757120663,-28053.48,18,2015,2,2,2000,8,24,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
190,2,500,1246.03,0,1,3,2,4,61900,-50000,1,5,14,1,1,0,0,0,45100,9020,4510,31570,9,26,0,3.016246264803683,-30147.64,12,2015,1,28,2007,9,19,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2
286,0,1000,1298.85,6000000,0,2,11,2,71300,-70300,1,1,16,3,0,1,3,1,54450,6050,12100,36300,10,1,0,3.493474997112831,-38863.8,18,2015,1,4,1998,12,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
244,1,2000,1304.67,7000000,1,5,1,2,0,-45000,4,2,5,3,0,1,1,0,61490,5590,11180,44720,4,30,0,3.9275576710330324,-45833.96,24,2015,1,10,1999,8,11,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2
389,0,2000,791.47,0,1,5,1,4,0,0,0,5,6,1,0,1,2,0,6300,630,1260,4410,8,7,1,0.6633226780547589,3197.6399999999994,24,2015,1,1,1998,3,21,0,0,1,1,0,0,0,0,1,1,0,0,0,1,3
286,0,500,1106.77,0,0,1,9,2,45500,-62500,6,1,3,1,0,2,0,0,5000,500,500,4000,4,30,0,0.3764708716957152,8281.24,22,2015,2,26,2001,9,12,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
43,0,500,1320.39,0,0,0,1,1,0,0,6,0,16,1,0,2,1,0,79970,7270,21810,50890,6,8,1,5.0471199165903,-64125.32,29,2015,1,19,1997,11,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2
415,1,1000,973.5,0,1,6,6,1,50400,0,6,0,15,2,1,1,3,1,51090,7860,7860,35370,12,18,0,4.373394966615305,-39408.0,22,2015,2,2,2015,2,22,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3
45,1,1000,1114.23,0,1,1,9,5,0,0,4,0,1,1,1,0,1,1,52200,10440,5220,36540,9,29,0,3.9040413559139493,-38829.24,20,2015,1,1,2011,12,19,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
175,1,500,1359.36,5000000,1,6,3,0,0,-43600,4,0,9,3,1,2,2,1,71610,13020,6510,52080,12,18,1,4.389933498116761,-55297.68,13,2015,2,8,1995,3,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
197,2,1000,1324.78,0,0,6,9,1,0,-64500,0,4,6,1,0,2,2,1,76400,15280,7640,53480,13,20,1,4.805829395572598,-60502.64,28,2015,1,10,1996,6,27,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
22,2,1000,1276.57,0,1,6,2,1,71500,0,1,0,3,1,1,1,2,0,78900,15780,7890,55230,3,32,0,5.150520535497466,-63581.16,30,2015,1,6,2007,8,11,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
269,2,2000,1422.21,0,0,0,5,4,0,-46400,6,5,21,1,1,2,1,0,85900,17180,17180,51540,11,15,1,5.033246379461073,-68833.48,20,2015,1,16,1996,7,29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
475,2,500,1216.56,0,1,5,0,3,67400,-83200,4,2,20,1,0,0,2,0,78000,6500,13000,58500,11,15,0,5.342934175050964,-63401.28,25,2015,1,31,1995,2,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
370,0,2000,972.18,0,1,2,9,2,72700,-68200,4,2,20,3,0,0,0,1,71520,17880,5960,47680,11,15,1,6.130551955399206,-59853.84,25,2015,1,11,1994,5,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
270,0,2000,1030.95,0,0,0,6,2,47200,0,0,3,20,3,0,1,0,0,35900,7180,3590,25130,1,4,1,2.9018542767997153,-23528.6,18,2015,2,3,2003,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
239,2,1000,1276.73,5000000,0,5,5,2,0,0,6,4,12,3,0,1,3,0,61920,6880,6880,48160,10,2,0,4.041574961033264,-46599.24,22,2015,2,19,1990,8,25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
431,2,1000,1372.27,0,0,5,2,3,17600,0,6,1,13,3,0,2,3,0,63240,10540,10540,42160,11,15,0,3.840352117294702,-46772.76,28,2015,1,8,1994,11,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
279,1,2000,1333.97,6000000,0,4,7,4,61100,-30700,4,0,21,3,0,1,0,0,61050,11100,11100,38850,4,30,1,3.8138039086336275,-45042.36,14,2015,1,12,1992,1,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2
437,2,1000,1269.64,0,0,1,1,4,48800,0,4,5,10,1,0,1,3,0,84480,7680,15360,61440,3,32,1,5.544878863299833,-69244.32,13,2015,2,14,1998,1,19,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4
116,1,500,1737.66,0,1,0,13,4,0,-24100,6,4,1,1,0,1,1,0,97080,16180,16180,64720,2,37,1,4.655686382836688,-76228.08,24,2015,1,1,2012,8,30,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
453,1,500,1298.91,6000000,1,6,2,4,52600,-38800,0,6,0,1,1,0,0,0,70000,14000,7000,49000,5,14,1,4.4909449718096965,-54413.08,10,2015,1,6,2003,3,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
325,1,1000,1690.27,0,0,0,10,1,61500,0,5,6,11,1,1,0,3,0,72930,6630,6630,59670,4,30,1,3.595579404473842,-52646.76,19,2015,1,14,2006,2,5,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3
215,1,500,1405.71,0,0,6,2,4,0,0,4,0,10,1,0,0,1,0,70700,7070,14140,49490,13,28,0,4.1912390654307545,-53831.479999999996,17,2015,2,1,2010,3,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2
257,2,1000,1280.88,0,1,4,7,2,59400,-32200,6,5,21,1,0,0,1,0,46980,0,5220,41760,0,33,0,3.056492411467116,-31609.44,23,2015,2,6,2006,7,12,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
255,2,2000,814.96,6000000,0,6,8,1,68500,0,0,2,7,1,0,2,2,0,6400,640,1280,4480,8,24,1,0.6544288472235856,3379.5200000000004,20,2015,2,5,2004,1,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,2
216,1,1000,1384.64,5000000,0,0,12,4,0,0,5,1,16,1,0,2,3,0,66600,16650,11100,38850,7,17,1,4.008262075340883,-49984.32,13,2015,1,9,2014,6,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
95,2,1000,773.99,0,1,0,1,2,0,-70300,3,6,3,1,1,1,2,0,3200,640,320,2240,8,12,0,0.34453502844567324,6087.880000000001,11,2015,1,1,1990,11,3,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1
375,2,1000,1275.39,0,1,0,11,2,0,0,1,5,16,1,1,2,3,0,37280,0,0,37280,1,5,1,2.435856221757005,-21975.32,29,2015,2,12,2007,2,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
147,1,2000,1375.29,0,0,5,1,3,0,0,4,1,11,3,0,0,1,0,56160,6240,6240,43680,5,16,1,3.4029186571559453,-39656.520000000004,10,2015,1,31,2013,4,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
222,0,1000,1232.72,0,1,2,1,3,87800,-51200,4,6,21,3,0,1,0,0,87960,14660,14660,58640,7,36,1,5.94620027256798,-73167.36,26,2015,2,9,2012,1,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
236,1,1000,1151.39,4000000,0,5,3,5,0,-63900,1,6,17,1,1,0,0,0,8700,870,1740,6090,0,31,0,0.6296736987467322,5116.68,22,2015,1,1,1996,11,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2
179,2,2000,1246.68,0,0,6,8,3,0,0,1,0,10,1,0,0,1,0,53100,5900,5900,41300,11,19,0,3.5494272788526327,-38139.84,19,2015,1,28,1996,12,15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
186,2,2000,1218.56,0,0,5,13,0,39300,-60300,5,0,23,3,1,2,2,0,68760,11460,5730,51570,10,3,1,4.7022715336134455,-54137.28,27,2015,3,1,2006,4,21,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
167,0,1000,949.44,0,0,5,3,2,0,-38400,0,6,22,3,0,0,0,0,69680,8710,8710,52260,8,24,1,6.115885855521851,-58286.72,17,2015,1,19,1994,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
303,2,500,793.15,0,1,4,12,3,54600,-45500,6,2,17,3,0,0,3,0,81960,13660,13660,54640,4,27,0,8.611233688457418,-72442.2,17,2015,1,14,2001,12,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
429,2,1000,1127.89,6000000,1,0,6,3,67400,-43800,6,6,0,1,1,2,0,1,39480,6580,6580,26320,11,15,0,2.9169511211199675,-25945.32,23,2015,1,28,1998,12,12,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4
215,1,500,1632.93,0,0,1,13,1,0,-42900,4,5,7,3,0,2,0,1,57120,9520,4760,42840,8,7,0,2.915005542184907,-37524.84,23,2015,2,23,2002,12,28,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
140,2,1000,1520.78,0,0,2,2,5,0,-42900,4,1,5,1,0,0,2,1,2860,520,260,2080,3,34,1,0.15671782462508274,15389.36,28,2015,1,21,2008,3,21,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
186,2,2000,1218.56,0,0,5,13,0,39300,-60300,5,0,23,3,1,2,2,0,68760,11460,5730,51570,10,3,1,4.7022715336134455,-54137.28,27,2015,3,1,2006,4,21,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2
178,0,500,1381.14,0,0,1,7,5,0,0,1,4,10,3,0,0,3,0,57200,5200,10400,41600,2,22,0,3.451255243253158,-40626.32,14,2015,2,22,2014,11,13,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
130,2,500,990.11,0,1,5,11,2,0,-41200,1,5,8,1,0,1,3,1,5830,1060,1060,3710,4,30,0,0.49068622004962414,6051.32,10,2015,1,10,2009,3,23,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
282,2,500,1452.27,0,1,4,4,1,75800,0,4,3,19,1,0,1,2,0,46800,4680,9360,32760,1,5,1,2.6854510524902397,-29372.760000000002,18,2015,1,8,2006,7,19,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2
458,1,1000,1328.18,0,0,2,10,2,53000,0,6,1,18,1,0,2,1,0,56340,6260,6260,43820,13,28,0,3.534912436567333,-40401.84,22,2015,2,25,1992,12,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
144,2,2000,1896.91,0,0,6,5,1,73700,0,4,1,17,3,1,1,3,0,54400,5440,10880,38080,3,32,1,2.389851565616362,-31637.079999999998,10,2015,1,24,2012,10,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2
244,2,2000,1267.81,5000000,0,5,3,5,0,0,0,4,10,1,0,2,1,0,6600,660,1320,4620,0,33,0,0.4338189476341092,8613.72,20,2015,1,3,1997,7,4,0,0,1,1,0,0,1,0,0,0,0,1,0,1,2
222,0,1000,1226.78,0,1,3,1,4,49600,-49200,1,6,17,2,1,2,0,0,81500,16300,8150,57050,2,0,0,5.536173288337491,-66778.64,12,2015,1,22,2012,12,24,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
147,1,500,1054.92,6000000,0,6,9,3,51900,0,1,4,4,1,0,0,0,0,68240,8530,0,59710,12,11,1,5.390614138196893,-55580.96,12,2015,1,16,1997,2,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
147,2,1000,1334.15,6000000,1,2,2,1,53300,-49200,6,6,15,1,1,2,0,1,53100,10620,5310,37170,8,7,1,3.316718509912678,-37090.2,30,2015,1,24,2010,8,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
184,0,1000,1437.53,0,0,1,13,1,0,0,3,4,6,3,0,0,2,0,53730,11940,5970,35820,4,30,1,3.1147176058934423,-36479.64,12,2015,2,2,1994,9,12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
64,0,2000,1681.01,0,1,3,10,3,0,-51100,4,5,16,1,0,2,1,0,4900,490,1470,2940,7,36,0,0.24290952066515567,15272.119999999999,10,2015,2,7,1991,9,19,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
472,1,500,989.24,0,1,5,7,1,0,0,1,4,13,1,0,2,3,0,70900,14180,7090,49630,8,24,0,5.972598493119296,-59029.119999999995,23,2015,2,21,2012,8,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4
270,0,2000,1030.95,0,0,0,6,2,47200,0,0,3,20,3,0,1,0,0,35900,7180,3590,25130,1,4,1,2.9018542767997153,-23528.6,18,2015,2,3,2003,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
147,1,2000,1375.29,0,0,5,1,3,0,0,4,1,11,3,0,0,1,0,56160,6240,6240,43680,5,16,1,3.4029186571559453,-39656.520000000004,10,2015,1,31,2013,4,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
283,2,500,1195.01,0,0,0,11,3,60700,-54300,6,3,13,3,0,0,2,0,42700,0,6100,36600,8,24,1,2.9776598801125793,-28359.88,14,2015,1,8,2012,10,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
235,0,2000,1453.61,4000000,1,3,2,2,0,0,0,2,10,1,0,0,3,0,60320,9280,9280,41760,3,34,1,3.4580572964321012,-42876.68,13,2015,1,13,2013,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
180,2,2000,1301.13,0,0,1,6,1,41300,-55500,4,6,12,1,0,0,2,1,46200,4200,8400,33600,4,27,1,2.9589664368664157,-30586.44,22,2015,1,15,1998,12,28,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2
17,0,1000,840.95,0,0,3,0,4,32500,-80800,4,0,9,1,0,2,1,0,3440,430,430,2580,11,21,0,0.34088431733951674,6651.4000000000015,23,2015,2,26,2006,10,28,1,0,0,1,0,0,0,0,1,0,0,1,1,0,2
234,1,500,1780.67,0,1,0,7,2,0,0,0,6,3,1,0,1,0,0,70200,7020,7020,56160,5,14,1,3.285280259677537,-48831.96,13,2015,2,19,2002,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
123,0,2000,1836.02,0,1,5,13,3,38000,-41200,0,5,5,1,0,2,1,1,79800,13300,6650,59850,13,28,1,3.621964902343112,-57767.76,14,2015,1,1,2012,12,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
211,0,1000,1575.86,0,0,6,7,3,0,0,6,4,3,1,0,1,1,0,3190,580,290,2320,1,5,0,0.16869095816464239,15720.32,21,2015,1,12,1991,4,25,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2
19,2,500,1304.35,0,1,3,13,1,0,0,1,1,6,3,0,0,2,0,75400,11600,11600,52200,4,27,1,4.8172141935319,-59747.8,20,2015,2,8,2002,10,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
242,0,2000,1396.89,6000000,0,1,8,2,0,-61600,4,6,15,3,0,1,2,1,66900,6690,13380,46830,11,15,1,3.9910085976705396,-50137.32,26,2015,2,4,2003,7,30,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
